ticket_id,category,status,open_date,close_date,dept,resolution_days
TKT-001541,Policy & Benefits,Closed,2025-05-17,2025-05-22,Sales,5
TKT-001700,Learning & Development,Closed,2025-04-22,2025-06-22,Data,61
TKT-000667,Policy & Benefits,Closed,2025-12-13,2025-12-25,Engineering,12
TKT-001690,Compensation,Closed,2025-10-16,2025-12-03,Customer Success,48
TKT-002083,Payroll,Closed,2025-10-31,2025-11-12,Engineering,12
TKT-001034,HR Technology,Closed,2025-11-30,2025-12-31,Engineering,31
TKT-002278,Onboarding,Closed,2025-05-29,2025-07-03,Customer Success,35
TKT-001896,Employee Relations,Closed,2025-08-04,2025-09-21,Data,48
TKT-002107,HR Technology,Closed,2025-10-27,2025-12-23,Engineering,57
TKT-000583,Policy & Benefits,Closed,2025-03-23,2025-04-03,Sales,11
TKT-000882,Compensation,Closed,2025-03-23,2025-04-05,Engineering,13
TKT-002445,Compensation,Closed,2025-02-07,2025-03-19,Data,40
TKT-000944,HR Technology,Closed,2025-07-17,2025-07-31,Engineering,14
TKT-002398,HR Technology,Closed,2025-03-16,2025-04-09,Finance,24
TKT-002264,Policy & Benefits,Closed,2025-12-10,2025-12-15,Customer Success,5
TKT-001966,Employee Relations,Closed,2025-04-02,2025-05-24,Engineering,52
TKT-002265,Onboarding,Closed,2025-10-08,2025-10-23,Engineering,15
TKT-002354,Employee Relations,Closed,2025-10-16,2025-11-07,Finance,22
TKT-000472,HR Technology,Closed,2025-06-05,2025-08-02,Engineering,58
TKT-002478,HR Technology,Closed,2025-09-26,2025-11-06,Data,41
TKT-000766,Learning & Development,Closed,2025-07-11,2025-08-07,Customer Success,27
TKT-001723,Policy & Benefits,Closed,2025-04-16,2025-05-01,Data,15
TKT-000349,HR Technology,Closed,2025-07-15,2025-08-02,Customer Success,18
TKT-002148,Policy & Benefits,Closed,2025-03-19,2025-04-14,Engineering,26
TKT-002120,Onboarding,Closed,2025-07-22,2025-08-07,Customer Success,16
TKT-002021,Onboarding,Closed,2025-02-28,2025-03-27,Customer Success,27
TKT-000537,Payroll,Closed,2025-01-10,2025-02-10,Engineering,31
TKT-001466,Payroll,Closed,2025-08-13,2025-09-11,Customer Success,29
TKT-002039,Learning & Development,Closed,2025-08-26,2025-09-24,Engineering,29
TKT-001721,HR Technology,Closed,2025-08-19,2025-09-20,Sales,32
TKT-001741,Learning & Development,Closed,2025-10-07,2025-12-17,Customer Success,71
TKT-000594,HR Technology,Closed,2025-10-17,2025-12-08,Engineering,52
TKT-001838,Policy & Benefits,Closed,2025-12-09,2025-12-16,Sales,7
TKT-001872,Learning & Development,Closed,2025-07-08,2025-08-02,Engineering,25
TKT-001611,HR Technology,Closed,2025-12-17,2025-12-31,Data,14
TKT-001300,Policy & Benefits,Closed,2025-04-10,2025-04-28,Customer Success,18
TKT-002548,Payroll,Closed,2025-12-06,2025-12-16,Product,10
TKT-002092,HR Technology,Closed,2025-06-08,2025-06-18,Engineering,10
TKT-001286,Policy & Benefits,Closed,2025-05-11,2025-05-20,HR,9
TKT-000517,Policy & Benefits,Closed,2025-06-19,2025-07-13,Engineering,24
TKT-001788,Offboarding,Closed,2025-01-15,2025-01-25,Customer Success,10
TKT-001349,Payroll,Closed,2025-12-11,2025-12-24,Engineering,13
TKT-001504,Payroll,Closed,2025-11-22,2025-12-29,Engineering,37
TKT-000259,HR Technology,Closed,2025-07-19,2025-10-23,Engineering,96
TKT-001930,HR Technology,Closed,2025-05-24,2025-08-13,Engineering,81
TKT-002102,Payroll,Closed,2025-06-15,2025-07-22,Engineering,37
TKT-000231,HR Technology,Closed,2025-05-07,2025-06-13,Data,37
TKT-002319,Policy & Benefits,Closed,2025-09-24,2025-10-02,Sales,8
TKT-001001,Onboarding,Closed,2025-02-19,2025-03-12,Marketing,21
TKT-000204,Employee Relations,Closed,2025-03-06,2025-04-20,HR,45
TKT-001683,HR Technology,Closed,2025-02-27,2025-04-15,HR,47
TKT-002503,Payroll,Closed,2025-09-27,2025-10-29,Engineering,32
TKT-001553,Policy & Benefits,Closed,2025-06-11,2025-06-13,Engineering,2
TKT-000916,Policy & Benefits,Closed,2025-05-13,2025-06-02,Engineering,20
TKT-002650,Compensation,Closed,2025-05-25,2025-06-15,Engineering,21
TKT-001234,HR Technology,Closed,2025-01-08,2025-03-03,Product,54
TKT-002484,Onboarding,Closed,2025-12-08,2025-12-31,Sales,23
TKT-001626,HR Technology,Closed,2025-01-08,2025-03-06,Engineering,57
TKT-000205,Compensation,Closed,2025-01-08,2025-01-15,Customer Success,7
TKT-001869,Payroll,Closed,2025-07-09,2025-07-26,HR,17
TKT-002156,Learning & Development,Closed,2025-07-03,2025-08-11,Product,39
TKT-000446,Policy & Benefits,Closed,2025-12-10,2025-12-27,Engineering,17
TKT-002182,Learning & Development,Closed,2025-11-28,2025-12-27,Engineering,29
TKT-001582,Policy & Benefits,Closed,2025-03-03,2025-03-04,Product,1
TKT-001359,HR Technology,Closed,2025-02-10,2025-03-21,Engineering,39
TKT-001765,HR Technology,Closed,2025-11-08,2025-11-29,Engineering,21
TKT-000287,Onboarding,Closed,2025-03-14,2025-04-18,Product,35
TKT-001578,Onboarding,Closed,2025-01-06,2025-02-01,Sales,26
TKT-000977,Onboarding,Closed,2025-07-16,2025-07-22,Engineering,6
TKT-001992,Employee Relations,Closed,2025-05-01,2025-06-08,Sales,38
TKT-001243,HR Technology,Closed,2025-10-05,2025-10-27,Sales,22
TKT-000825,HR Technology,Closed,2025-10-05,2025-11-11,Engineering,37
TKT-001183,Onboarding,Closed,2025-10-12,2025-11-02,Marketing,21
TKT-001529,Payroll,Closed,2025-09-01,2025-09-26,Data,25
TKT-000677,HR Technology,Closed,2025-10-19,2025-12-31,Sales,73
TKT-002011,Onboarding,Closed,2025-06-23,2025-07-13,Data,20
TKT-000122,Payroll,Closed,2025-04-09,2025-04-16,Sales,7
TKT-001878,Payroll,Closed,2025-06-09,2025-06-18,Product,9
TKT-002235,Payroll,Closed,2025-03-03,2025-03-07,Engineering,4
TKT-002073,Employee Relations,Closed,2025-01-09,2025-01-27,Finance,18
TKT-001934,Learning & Development,Closed,2025-09-24,2025-11-01,Engineering,38
TKT-002066,Payroll,Closed,2025-09-12,2025-10-10,Engineering,28
TKT-001274,Payroll,Closed,2025-05-29,2025-06-25,Engineering,27
TKT-000824,Payroll,Closed,2025-03-26,2025-04-01,Sales,6
TKT-000908,Policy & Benefits,Closed,2025-03-13,2025-03-27,Engineering,14
TKT-001718,Employee Relations,Closed,2025-12-28,2025-12-31,Engineering,3
TKT-000433,Compensation,Closed,2025-06-28,2025-06-30,Customer Success,2
TKT-000735,Payroll,Closed,2025-05-08,2025-06-08,Engineering,31
TKT-000306,Compensation,Closed,2025-03-02,2025-03-28,HR,26
TKT-000380,Policy & Benefits,Closed,2025-04-04,2025-04-12,Engineering,8
TKT-001450,HR Technology,Closed,2025-06-28,2025-08-31,Engineering,64
TKT-002125,Onboarding,Closed,2025-06-17,2025-07-19,Data,32
TKT-000821,Learning & Development,Closed,2025-07-07,2025-07-28,Engineering,21
TKT-000331,Policy & Benefits,Closed,2025-02-10,2025-02-15,Sales,5
TKT-000067,HR Technology,Closed,2025-04-03,2025-05-16,Marketing,43
TKT-000754,Payroll,Closed,2025-11-25,2025-12-12,Engineering,17
TKT-000675,HR Technology,Closed,2025-11-14,2025-12-29,Engineering,45
TKT-000215,Payroll,Closed,2024-12-31,2025-01-13,Customer Success,13
TKT-000813,Learning & Development,Closed,2025-11-03,2025-12-31,Data,58
TKT-001161,Learning & Development,Closed,2025-09-06,2025-09-24,Product,18
TKT-001526,Offboarding,Closed,2025-01-22,2025-02-07,Sales,16
TKT-001369,Onboarding,Closed,2025-10-26,2025-11-13,Product,18
TKT-000481,Policy & Benefits,Closed,2025-06-09,2025-06-23,Customer Success,14
TKT-001120,Offboarding,Closed,2025-11-10,2025-11-22,Customer Success,12
TKT-001054,Learning & Development,Closed,2025-04-17,2025-07-01,HR,75
TKT-001308,Onboarding,Closed,2025-09-15,2025-09-24,Engineering,9
TKT-002456,Payroll,Closed,2025-06-16,2025-07-27,Data,41
TKT-001533,Payroll,Closed,2025-04-23,2025-05-21,Sales,28
TKT-002179,Policy & Benefits,Closed,2025-11-28,2025-12-19,Marketing,21
TKT-001075,Payroll,Closed,2025-12-01,2025-12-04,Engineering,3
TKT-000048,Payroll,Closed,2025-08-26,2025-09-12,Engineering,17
TKT-001860,Policy & Benefits,Closed,2025-11-21,2025-11-24,Sales,3
TKT-002225,Learning & Development,Closed,2025-07-21,2025-08-16,Sales,26
TKT-000738,Policy & Benefits,Closed,2025-12-10,2025-12-17,Product,7
TKT-000668,Payroll,Closed,2025-05-09,2025-06-09,HR,31
TKT-000798,Payroll,Closed,2025-05-03,2025-06-02,Customer Success,30
TKT-001490,Offboarding,Closed,2025-08-30,2025-09-02,Customer Success,3
TKT-001231,Compensation,Closed,2025-09-23,2025-10-10,Sales,17
TKT-002441,Onboarding,Closed,2025-07-16,2025-08-07,Engineering,22
TKT-001627,Policy & Benefits,Closed,2025-09-22,2025-09-28,Customer Success,6
TKT-001150,Employee Relations,Closed,2025-03-14,2025-04-04,Customer Success,21
TKT-001440,HR Technology,Closed,2025-04-18,2025-06-10,Engineering,53
TKT-001048,Onboarding,Closed,2025-07-05,2025-07-23,Sales,18
TKT-001827,Compensation,Closed,2025-01-26,2025-02-11,Customer Success,16
TKT-000717,Payroll,Closed,2025-01-01,2025-01-22,Engineering,21
TKT-001273,Payroll,Closed,2025-03-11,2025-04-03,Sales,23
TKT-001203,HR Technology,Closed,2025-02-02,2025-04-27,Customer Success,84
TKT-002070,Onboarding,Closed,2025-09-23,2025-10-21,Engineering,28
TKT-001640,Policy & Benefits,Closed,2025-12-01,2025-12-16,Marketing,15
TKT-001432,Payroll,Closed,2025-02-06,2025-02-10,Engineering,4
TKT-000495,Offboarding,Closed,2025-07-09,2025-07-19,Engineering,10
TKT-001170,Payroll,Closed,2025-05-14,2025-05-22,Engineering,8
TKT-001101,Payroll,Closed,2025-06-12,2025-07-01,Engineering,19
TKT-002333,Payroll,Closed,2025-02-15,2025-02-25,Data,10
TKT-001128,Policy & Benefits,Closed,2025-07-10,2025-07-24,Finance,14
TKT-001410,HR Technology,Closed,2025-10-16,2025-11-08,Customer Success,23
TKT-001492,Payroll,Closed,2025-08-30,2025-09-23,Product,24
TKT-001053,Offboarding,Closed,2025-05-20,2025-06-15,Engineering,26
TKT-000513,Learning & Development,Closed,2025-02-12,2025-03-08,Product,24
TKT-001630,Payroll,Closed,2025-12-29,2025-12-31,Engineering,2
TKT-000819,Onboarding,Closed,2025-10-08,2025-10-15,Engineering,7
TKT-000704,Onboarding,Closed,2025-12-31,2025-12-31,Data,0
TKT-001962,HR Technology,Closed,2025-02-15,2025-03-15,Engineering,28
TKT-000480,HR Technology,Closed,2025-11-16,2025-12-03,Finance,17
TKT-000764,HR Technology,Closed,2025-08-31,2025-10-19,Customer Success,49
TKT-002144,Offboarding,Closed,2025-11-15,2025-12-02,Engineering,17
TKT-000390,Payroll,Closed,2025-04-08,2025-04-12,Engineering,4
TKT-000160,Learning & Development,Closed,2025-01-15,2025-02-15,Marketing,31
TKT-001356,HR Technology,Closed,2025-10-14,2025-11-15,Engineering,32
TKT-001108,Offboarding,Closed,2025-09-08,2025-09-20,Engineering,12
TKT-001515,Learning & Development,Closed,2025-01-14,2025-01-26,Sales,12
TKT-000843,Learning & Development,Closed,2025-08-06,2025-09-22,Data,47
TKT-001216,Onboarding,Closed,2025-01-09,2025-01-25,Engineering,16
TKT-001033,Payroll,Closed,2025-11-26,2025-12-31,Engineering,35
TKT-000893,Policy & Benefits,Closed,2025-11-22,2025-12-02,Engineering,10
TKT-001810,HR Technology,Closed,2025-06-03,2025-08-26,Customer Success,84
TKT-001583,HR Technology,Closed,2025-12-31,2025-12-31,Engineering,0
TKT-002124,Employee Relations,Closed,2025-11-24,2025-12-26,Engineering,32
TKT-001494,Policy & Benefits,Closed,2025-07-22,2025-07-25,Engineering,3
TKT-001994,Onboarding,Closed,2025-06-08,2025-06-17,Engineering,9
TKT-000398,Policy & Benefits,Closed,2025-06-26,2025-07-08,Customer Success,12
TKT-001104,Payroll,Closed,2025-04-08,2025-05-15,Engineering,37
TKT-001099,HR Technology,Closed,2025-07-29,2025-11-11,Customer Success,105
TKT-002208,HR Technology,Closed,2025-10-31,2025-12-31,Customer Success,61
TKT-001291,Compensation,Closed,2025-07-11,2025-08-12,Data,32
TKT-001496,HR Technology,Closed,2025-08-20,2025-09-23,Data,34
TKT-000400,Payroll,Closed,2025-10-31,2025-11-22,Marketing,22
TKT-000465,HR Technology,Closed,2025-11-14,2025-12-31,Engineering,47
TKT-001435,Payroll,Closed,2025-12-26,2025-12-31,Customer Success,5
TKT-001614,Employee Relations,Closed,2025-07-01,2025-07-20,Sales,19
TKT-001343,HR Technology,Closed,2025-09-27,2025-11-07,Sales,41
TKT-001985,HR Technology,Closed,2025-07-20,2025-07-30,Sales,10
TKT-001220,Learning & Development,Closed,2025-05-06,2025-06-02,Data,27
TKT-001319,Payroll,Closed,2025-08-13,2025-10-01,Engineering,49
TKT-001955,Compensation,Closed,2025-12-23,2025-12-31,Engineering,8
TKT-001112,Offboarding,Closed,2025-03-03,2025-03-12,Data,9
TKT-002216,Payroll,Closed,2025-07-19,2025-08-24,Product,36
TKT-002047,Onboarding,Closed,2025-03-31,2025-04-08,Product,8
TKT-001931,HR Technology,Closed,2025-01-14,2025-03-26,Data,71
TKT-000227,Payroll,Closed,2025-10-24,2025-11-16,Engineering,23
TKT-000817,Offboarding,Closed,2025-06-26,2025-07-04,Customer Success,8
TKT-000229,Learning & Development,Closed,2025-06-13,2025-07-12,Engineering,29
TKT-000672,Onboarding,Closed,2025-02-24,2025-03-18,Product,22
TKT-001323,Offboarding,Closed,2025-04-03,2025-04-15,Engineering,12
TKT-001129,Policy & Benefits,Closed,2025-01-11,2025-02-04,Product,24
TKT-001760,Payroll,Closed,2025-08-26,2025-10-02,Engineering,37
TKT-000300,Policy & Benefits,Closed,2025-02-04,2025-02-25,Engineering,21
TKT-001272,HR Technology,Closed,2025-09-26,2025-11-02,Engineering,37
TKT-001428,Offboarding,Closed,2025-01-01,2025-01-10,Engineering,9
TKT-000498,Learning & Development,Closed,2025-02-18,2025-04-25,Engineering,66
TKT-000991,HR Technology,Closed,2025-07-31,2025-10-26,HR,87
TKT-001787,Policy & Benefits,Closed,2025-01-01,2025-01-10,Engineering,9
TKT-000963,Onboarding,Closed,2025-12-29,2025-12-31,Customer Success,2
TKT-001280,Learning & Development,Closed,2025-07-14,2025-09-21,Customer Success,69
TKT-002010,HR Technology,Closed,2025-04-03,2025-07-08,Engineering,96
TKT-001612,Offboarding,Closed,2025-12-14,2025-12-26,Sales,12
TKT-000219,Payroll,Closed,2025-03-23,2025-04-04,Engineering,12
TKT-001026,Learning & Development,Closed,2025-08-04,2025-09-20,Engineering,47
TKT-001942,Onboarding,Closed,2025-09-20,2025-10-19,Sales,29
TKT-001591,Employee Relations,Closed,2025-09-29,2025-10-29,Product,30
TKT-001305,Offboarding,Closed,2025-10-05,2025-10-14,Product,9
TKT-000892,Onboarding,Closed,2025-10-01,2025-10-11,Sales,10
TKT-001687,Payroll,Closed,2025-02-16,2025-02-28,Product,12
TKT-000932,HR Technology,Closed,2025-10-19,2025-11-19,Engineering,31
TKT-001066,Policy & Benefits,Closed,2025-10-08,2025-10-25,Engineering,17
TKT-000820,Payroll,Closed,2025-02-13,2025-03-12,Sales,27
TKT-001862,Payroll,Closed,2025-01-10,2025-01-28,Product,18
TKT-001239,Learning & Development,Closed,2025-07-27,2025-09-25,Data,60
TKT-000285,Offboarding,Closed,2025-04-01,2025-04-22,Engineering,21
TKT-000869,HR Technology,Closed,2025-12-10,2025-12-31,Engineering,21
TKT-000837,Onboarding,Closed,2025-11-14,2025-12-02,Engineering,18
TKT-001192,Onboarding,Closed,2025-01-22,2025-02-05,Engineering,14
TKT-002173,Onboarding,Closed,2025-08-06,2025-08-20,Engineering,14
TKT-000035,Offboarding,Closed,2025-08-29,2025-09-13,Engineering,15
TKT-001699,Payroll,Closed,2025-07-24,2025-08-12,Finance,19
TKT-000884,Onboarding,Closed,2025-06-12,2025-06-18,Customer Success,6
TKT-001711,Offboarding,Closed,2025-03-10,2025-03-20,Engineering,10
TKT-001460,HR Technology,Closed,2025-06-11,2025-07-16,Product,35
TKT-001697,Employee Relations,Closed,2025-05-31,2025-08-19,Engineering,80
TKT-001783,Offboarding,Closed,2025-12-31,2025-12-31,Engineering,0
TKT-001065,Onboarding,Closed,2025-03-30,2025-04-22,Sales,23
TKT-000357,Learning & Development,Closed,2025-05-30,2025-06-12,Customer Success,13
TKT-002292,Payroll,Closed,2025-12-19,2025-12-31,Engineering,12
TKT-000237,Learning & Development,Closed,2025-12-25,2025-12-31,Customer Success,6
TKT-001191,HR Technology,Closed,2025-11-10,2025-12-31,Customer Success,51
TKT-001503,HR Technology,Closed,2025-03-01,2025-04-01,Sales,31
TKT-002432,Compensation,Closed,2025-03-26,2025-04-01,Engineering,6
TKT-001778,HR Technology,Closed,2025-09-19,2025-11-24,Customer Success,66
TKT-000496,Learning & Development,Closed,2025-08-16,2025-09-17,Sales,32
TKT-001648,Learning & Development,Closed,2025-01-09,2025-01-23,Data,14
TKT-002077,Payroll,Closed,2025-03-21,2025-03-29,HR,8
TKT-000683,Payroll,Closed,2025-08-14,2025-08-16,Engineering,2
TKT-000379,Onboarding,Closed,2025-05-15,2025-05-21,Engineering,6
TKT-001866,Onboarding,Closed,2025-02-28,2025-03-08,Engineering,8
TKT-000194,Onboarding,Closed,2025-02-27,2025-03-02,Product,3
TKT-001199,Policy & Benefits,Closed,2025-10-07,2025-10-24,Engineering,17
TKT-001844,Learning & Development,Closed,2025-01-22,2025-02-19,Sales,28
TKT-000482,Policy & Benefits,Closed,2025-10-03,2025-10-07,Engineering,4
TKT-002485,HR Technology,Closed,2025-03-12,2025-04-01,Engineering,20
TKT-001376,Employee Relations,Closed,2025-01-10,2025-02-12,Engineering,33
TKT-001119,Payroll,Closed,2025-02-15,2025-03-21,Customer Success,34
TKT-000006,Compensation,Closed,2025-02-19,2025-03-28,Marketing,37
TKT-000889,Payroll,Closed,2025-01-24,2025-02-12,Engineering,19
TKT-001413,Policy & Benefits,Closed,2025-07-21,2025-08-15,Marketing,25
TKT-000952,Payroll,Closed,2025-12-06,2025-12-17,Customer Success,11
TKT-000266,Payroll,Closed,2025-02-07,2025-02-09,Engineering,2
TKT-002159,Policy & Benefits,Closed,2025-08-19,2025-08-21,Marketing,2
TKT-000807,Offboarding,Closed,2025-02-13,2025-02-26,Customer Success,13
TKT-000479,HR Technology,Closed,2025-02-09,2025-03-04,Engineering,23
TKT-001074,HR Technology,Closed,2025-08-23,2025-11-28,HR,97
TKT-000568,HR Technology,Closed,2025-01-06,2025-02-03,Customer Success,28
TKT-002027,Employee Relations,Closed,2025-12-02,2025-12-25,Engineering,23
TKT-000188,Payroll,Closed,2025-07-24,2025-08-08,Data,15
TKT-002468,HR Technology,Closed,2025-10-29,2025-12-31,Product,63
TKT-001225,Policy & Benefits,Closed,2025-03-02,2025-03-06,Engineering,4
TKT-002546,Learning & Development,Closed,2025-10-15,2025-11-23,Customer Success,39
TKT-002158,HR Technology,Closed,2025-04-25,2025-06-22,Customer Success,58
TKT-000005,HR Technology,Closed,2025-10-30,2025-11-18,Data,19
TKT-001625,Onboarding,Closed,2025-05-19,2025-06-21,Engineering,33
TKT-000946,HR Technology,Closed,2025-07-24,2025-08-23,Product,30
TKT-001835,Learning & Development,Closed,2025-07-07,2025-07-13,Engineering,6
TKT-000512,HR Technology,Closed,2025-06-11,2025-07-09,Customer Success,28
TKT-001188,Offboarding,Closed,2025-08-25,2025-09-10,Engineering,16
TKT-001407,Payroll,Closed,2025-10-01,2025-10-09,Customer Success,8
TKT-002302,Policy & Benefits,Closed,2025-09-26,2025-10-01,Customer Success,5
TKT-001964,Learning & Development,Closed,2025-01-31,2025-04-08,Engineering,67
TKT-000222,Onboarding,Closed,2025-09-03,2025-10-03,Engineering,30
TKT-001603,HR Technology,Closed,2025-02-15,2025-02-16,Customer Success,1
TKT-000958,Policy & Benefits,Closed,2025-08-19,2025-08-24,Sales,5
TKT-001445,Employee Relations,Closed,2025-08-05,2025-09-04,Data,30
TKT-000385,Policy & Benefits,Closed,2025-07-31,2025-08-06,Product,6
TKT-001136,Offboarding,Closed,2025-08-08,2025-08-15,Product,7
TKT-001159,Payroll,Closed,2025-07-07,2025-07-23,Engineering,16
TKT-001705,Onboarding,Closed,2025-07-12,2025-07-16,Engineering,4
TKT-000786,Policy & Benefits,Closed,2025-06-28,2025-07-05,Engineering,7
TKT-000697,Policy & Benefits,Closed,2025-08-31,2025-09-25,Customer Success,25
TKT-000004,Policy & Benefits,Closed,2025-10-26,2025-10-29,Engineering,3
TKT-002054,Policy & Benefits,Closed,2025-05-21,2025-06-01,Sales,11
TKT-002000,Payroll,Closed,2025-04-29,2025-05-24,Engineering,25
TKT-000759,HR Technology,Closed,2025-01-16,2025-05-10,Sales,114
TKT-001317,Policy & Benefits,Closed,2025-04-03,2025-04-05,Engineering,2
TKT-001831,Payroll,Closed,2025-12-29,2025-12-31,Data,2
TKT-000440,HR Technology,Closed,2025-05-04,2025-06-12,Engineering,39
TKT-001710,Policy & Benefits,Closed,2025-11-12,2025-11-14,Engineering,2
TKT-000860,Policy & Benefits,Closed,2025-10-19,2025-10-26,Product,7
TKT-000818,HR Technology,Closed,2025-11-20,2025-12-31,Engineering,41
TKT-000830,Policy & Benefits,Closed,2025-07-08,2025-08-02,Product,25
TKT-001255,Policy & Benefits,Closed,2025-02-26,2025-03-21,Engineering,23
TKT-001544,Employee Relations,Closed,2025-01-28,2025-03-15,Engineering,46
TKT-001733,HR Technology,Closed,2025-03-28,2025-04-17,Engineering,20
TKT-001938,Payroll,Closed,2025-03-18,2025-04-19,Engineering,32
TKT-001556,Onboarding,Closed,2025-11-06,2025-11-14,Customer Success,8
TKT-000441,Policy & Benefits,Closed,2025-08-05,2025-08-08,Engineering,3
TKT-002401,Compensation,Closed,2025-09-02,2025-09-28,Engineering,26
TKT-001575,Offboarding,Closed,2025-02-14,2025-03-13,HR,27
TKT-001437,HR Technology,Closed,2025-12-08,2025-12-31,Marketing,23
TKT-001558,Payroll,Closed,2025-01-07,2025-01-12,Finance,5
TKT-002231,Payroll,Closed,2025-08-22,2025-09-02,Engineering,11
TKT-000969,Offboarding,Closed,2025-04-11,2025-04-28,Engineering,17
TKT-002168,Onboarding,Closed,2025-02-18,2025-03-10,Customer Success,20
TKT-000347,Employee Relations,Closed,2025-09-20,2025-12-06,Sales,77
TKT-000768,HR Technology,Closed,2025-11-25,2025-12-31,Customer Success,36
TKT-000730,Onboarding,Closed,2025-03-04,2025-03-31,Engineering,27
TKT-001641,HR Technology,Closed,2025-11-30,2025-12-31,Sales,31
TKT-000808,Onboarding,Closed,2025-08-15,2025-09-10,Engineering,26
TKT-000816,Employee Relations,Closed,2025-01-02,2025-03-07,Engineering,64
TKT-001102,Policy & Benefits,Closed,2025-09-23,2025-10-07,Engineering,14
TKT-001473,Policy & Benefits,Closed,2025-01-20,2025-01-21,Customer Success,1
TKT-000669,Payroll,Closed,2025-03-17,2025-04-07,Customer Success,21
TKT-001299,Policy & Benefits,Closed,2025-06-13,2025-06-30,Customer Success,17
TKT-001522,HR Technology,Closed,2025-07-01,2025-08-07,Product,37
TKT-002262,Learning & Development,Closed,2025-03-30,2025-04-13,Sales,14
TKT-002001,HR Technology,Closed,2025-06-07,2025-08-02,Engineering,56
TKT-002090,Policy & Benefits,Closed,2025-03-12,2025-03-28,Sales,16
TKT-000939,Offboarding,Closed,2025-08-23,2025-09-01,Product,9
TKT-001704,Policy & Benefits,Closed,2025-10-27,2025-11-10,Sales,14
TKT-000809,Payroll,Closed,2025-11-20,2025-12-31,Engineering,41
TKT-000931,Learning & Development,Closed,2025-07-16,2025-09-02,Engineering,48
TKT-000487,Compensation,Closed,2025-03-08,2025-03-22,Sales,14
TKT-001926,Payroll,Closed,2025-04-23,2025-05-12,Sales,19
TKT-000707,Compensation,Closed,2025-03-08,2025-04-16,Product,39
TKT-000182,Offboarding,Closed,2025-07-30,2025-08-04,Engineering,5
TKT-000834,Policy & Benefits,Closed,2025-01-24,2025-02-14,Engineering,21
TKT-001731,Policy & Benefits,Closed,2025-02-08,2025-03-04,Engineering,24
TKT-000692,Payroll,Closed,2025-02-19,2025-02-27,Data,8
TKT-001748,Onboarding,Closed,2025-09-05,2025-09-15,Sales,10
TKT-000815,Policy & Benefits,Closed,2025-11-29,2025-12-09,Product,10
TKT-000700,Onboarding,Closed,2025-04-26,2025-05-13,Product,17
TKT-000026,HR Technology,Closed,2025-01-04,2025-02-07,Sales,34
TKT-001868,Payroll,Closed,2025-05-30,2025-06-14,Engineering,15
TKT-000404,HR Technology,Closed,2025-04-06,2025-04-22,Engineering,16
TKT-000806,Payroll,Closed,2025-09-28,2025-10-16,Engineering,18
TKT-001178,Onboarding,Closed,2025-11-29,2025-12-15,Customer Success,16
TKT-002180,Learning & Development,Closed,2025-05-25,2025-06-23,Engineering,29
TKT-001125,Onboarding,Closed,2025-10-17,2025-10-29,Sales,12
TKT-001790,HR Technology,Closed,2025-09-25,2025-12-02,Engineering,68
TKT-000333,Payroll,Closed,2025-02-20,2025-03-08,Sales,16
TKT-000874,HR Technology,Closed,2025-04-17,2025-06-08,Data,52
TKT-000098,HR Technology,Closed,2025-03-24,2025-05-28,Engineering,65
TKT-001402,Employee Relations,Closed,2025-11-09,2025-11-25,Customer Success,16
TKT-001665,Payroll,Closed,2025-04-03,2025-04-24,Engineering,21
TKT-001022,Learning & Development,Closed,2025-07-10,2025-07-30,Engineering,20
TKT-001886,HR Technology,Closed,2025-07-18,2025-09-12,Customer Success,56
TKT-000456,Onboarding,Closed,2025-12-09,2025-12-29,Data,20
TKT-000966,Policy & Benefits,Closed,2025-11-16,2025-11-20,Engineering,4
TKT-000184,Payroll,Closed,2025-01-07,2025-01-12,Sales,5
TKT-000461,Onboarding,Closed,2025-08-18,2025-09-06,Engineering,19
TKT-001803,Payroll,Closed,2025-09-21,2025-10-16,Data,25
TKT-000062,HR Technology,Closed,2025-12-15,2025-12-31,Engineering,16
TKT-001839,Payroll,Closed,2025-05-28,2025-06-24,Finance,27
TKT-002190,Payroll,Closed,2025-09-21,2025-10-03,Customer Success,12
TKT-000721,Compensation,Closed,2025-02-12,2025-03-14,Engineering,30
TKT-001385,Payroll,Closed,2025-08-18,2025-09-11,Engineering,24
TKT-002172,Learning & Development,Closed,2025-05-02,2025-06-09,Finance,38
TKT-000427,HR Technology,Closed,2025-04-13,2025-06-07,Engineering,55
TKT-002430,Offboarding,Closed,2025-08-13,2025-08-28,Data,15
TKT-001262,Policy & Benefits,Closed,2025-04-17,2025-04-20,Data,3
TKT-000019,HR Technology,Closed,2025-07-31,2025-09-04,Customer Success,35
TKT-000741,HR Technology,Closed,2025-01-21,2025-02-25,Engineering,35
TKT-001978,Onboarding,Closed,2025-01-06,2025-02-05,Customer Success,30
TKT-001124,Compensation,Closed,2025-03-07,2025-03-23,Customer Success,16
TKT-001165,Employee Relations,Closed,2025-04-20,2025-05-15,Customer Success,25
TKT-001052,Learning & Development,Closed,2025-03-05,2025-04-11,Engineering,37
TKT-000605,Learning & Development,Closed,2025-03-26,2025-05-09,Sales,44
TKT-001098,Learning & Development,Closed,2025-08-10,2025-08-21,Customer Success,11
TKT-001656,Payroll,Closed,2024-12-31,2025-01-21,Sales,21
TKT-000856,Onboarding,Closed,2025-08-14,2025-08-18,Engineering,4
